method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
boundary_trajectory,1,88,4.0891,0,20.935455434558467,347.3563585567566
boundary_trajectory,1,89,3.9007,0,22.09398852667591,434.2402809460131
boundary_trajectory,1,90,3.7926,0,21.55223222017543,305.8649934019707
boundary_trajectory,1,91,3.8226,0,17.966817685823834,313.9080999478548
boundary_trajectory,1,92,3.3074,0,18.16786888115318,267.02784548691193
boundary_trajectory,1,93,5.4085,0,22.79695240866802,523.728084040978
boundary_trajectory,1,94,3.6941,0,17.12596769988379,288.2720847072265
boundary_trajectory,1,95,5.0114,0,13.976506172578008,301.7629308237057
boundary_trajectory,1,96,3.7802,0,18.581786052616454,310.4356567924342
boundary_trajectory,1,97,3.5481,0,15.254194645312747,222.3371688911051
boundary_trajectory,1,98,3.5441,0,18.937752389201563,415.16206493730004
boundary_trajectory,1,99,3.3603,0,16.262177054273973,329.1567845555997
boundary_trajectory,1,100,4.602,0,13.285181000728247,138.7540933898701
boundary_trajectory,1,101,5.5287,0,17.280821205548417,238.9927551631126
boundary_trajectory,1,102,6.0137,0,21.541630580068194,404.9597353146864
boundary_trajectory,1,103,4.9505,0,17.216724872604342,390.928171866986
boundary_trajectory,1,104,3.2258,0,12.345925489756171,175.89744608583436
boundary_trajectory,1,105,3.2449,0,17.362171845644767,228.1257851048892
boundary_trajectory,1,106,3.212,0,16.39971867818017,190.19402724487074
boundary_trajectory,1,107,3.2651,0,12.356213806730693,190.22764703732554
boundary_trajectory,1,108,3.1776,0,19.667601645286364,322.1107691427226
boundary_trajectory,1,109,3.3293,0,18.869795353660304,296.9804239245809
boundary_trajectory,1,110,3.4416,0,20.412389468728538,444.70574053018737
boundary_trajectory,1,111,3.8261,0,20.760394488821262,366.2866226800475
boundary_trajectory,1,112,4.6326,0,16.828469846500152,268.84226020469276
boundary_trajectory,1,113,3.9084,0,28.998349350610454,465.43047186038285
boundary_trajectory,1,114,3.8266,0,13.304961250621231,200.61222443915506
boundary_trajectory,1,115,4.0116,0,17.319819460707972,226.447498231704
boundary_trajectory,1,116,3.388,0,15.458000558090843,257.61829682088944
boundary_trajectory,1,117,3.2162,0,21.362221908528372,423.0125499590611
